syncarpique	syncarpique	syncarpiques	syncarpiques
synchrone	synchrone	synchrones	synchrones
synchronique	synchronique	synchroniques	synchroniques
synchronisé	synchronisée	synchronisés	synchronisées
synclinal	synclinale	synclinaux	synclinales
syncrétique	syncrétique	syncrétiques	syncrétiques
syndical	syndicale	syndicaux	syndicales
synergique	synergique	synergiques	synergiques
synonyme	synonyme	synonymes	synonymes
synonymique	synonymique	synonymiques	synonymiques
synoptique	synoptique	synoptiques	synoptiques
syntaxique	syntaxique	syntaxiques	syntaxiques
synthétique	synthétique	synthétiques	synthétiques
syphilitique	syphilitique	syphilitiques	syphilitiques
syrien	syrienne	syriens	syriennes
systématique	systématique	systématiques	systématiques
séant	séante	séants	séantes
sébacé	sébacée	sébacés	sébacées
sécant	sécante	sécants	sécantes
sécessionniste	sécessionniste	sécessionnistes	sécessionnistes
sécréteur	sécrétrice	sécréteurs	sécrétrices
séculaire	séculaire	séculaires	séculaires
sécurisant	sécurisante	sécurisants	sécurisantes
sécuritaire	sécuritaire	sécuritaires	sécuritaires
sédatif	sédative	sédatifs	sédatives
sédentaire	sédentaire	sédentaires	sédentaires
sédimentaire	sédimentaire	sédimentaires	sédimentaires
séduisant	séduisante	séduisants	séduisantes
ségrégatif	ségrégative	ségrégatifs	ségrégatives
séismique	séismique	séismiques	séismiques
sélect	sélect	sélects	sélects
sélectif	sélective	sélectifs	sélectives
séleucide	séleucide	séleucides	séleucides
sémantique	sémantique	sémantiques	sémantiques
sémillant	sémillante	sémillants	sémillantes
séminal	séminale	séminaux	séminales
sémiologique	sémiologique	sémiologiques	sémiologiques
sémite	sémite	sémites	sémites
sémitique	sémitique	sémitiques	sémitiques
sénatorial	sénatoriale	sénatoriaux	sénatoriales
sénestre	sénestre	sénestres	sénestres
sénile	sénile	séniles	séniles
sépaloïde	sépaloïde	sépaloïdes	sépaloïdes
séparable	séparable	séparables	séparables
séparatiste	séparatiste	séparatistes	séparatistes
sépulcral	sépulcrale	sépulcraux	sépulcrales
séquentiel	séquentielle	séquentiels	séquentielles
séraphique	séraphique	séraphiques	séraphiques
séreux	séreuse	séreux	séreuses
séricicole	séricicole	séricicoles	séricicoles
sériculture	sériculture	séricultures	séricultures
sériel	sérielle	sériels	sérielles
sérieux	sérieuse	sérieux	sérieuses
sérologique	sérologique	sérologiques	sérologiques
séropositif	séropositive	séropositifs	séropositives
sérotoninergique	sérotoninergique	sérotoninergiques	sérotoninergiques
sévère	sévère	sévères	sévères
sûr	sûre	sûrs	sûres
tabagique	tabagique	tabagiques	tabagiques
tabou	taboue	tabous	taboues
tacheté	tachetée	tachetés	tachetées
tacite	tacite	tacites	tacites
taciturne	taciturne	taciturnes	taciturnes
tactile	tactile	tactiles	tactiles
tactique	tactique	tactiques	tactiques
tadjik	tadjike	tadjiks	tadjikes
tagué	taguée	tagués	taguées
talentueux	talentueuse	talentueux	talentueuses
taliban	taliban	talibans	talibans
talmudique	talmudique	talmudiques	talmudiques
tamoul	tamoule	tamouls	tamoules
tangent	tangente	tangents	tangentes
tangible	tangible	tangibles	tangibles
tantrique	tantrique	tantriques	tantriques
tanzanien	tanzanienne	tanzaniens	tanzaniennes
tapageur	tapageuse	tapageurs	tapageuses
tapant	tapante	tapants	tapantes
taquin	taquine	taquins	taquines
tardif	tardive	tardifs	tardives
tarifaire	tarifaire	tarifaires	tarifaires
tartare	tartare	tartares	tartares
tatare	tatare	tatares	tatares
tatillon	tatillonne	tatillons	tatillonnes
taurin	taurine	taurins	taurines
tauromachique	tauromachique	tauromachiques	tauromachiques
tautologique	tautologique	tautologiques	tautologiques
taxable	taxable	taxables	taxables
taxonomique	taxonomique	taxonomiques	taxonomiques
taylorien	taylorienne	tayloriens	tayloriennes
taylorisable	taylorisable	taylorisables	taylorisables
taïwanais	taïwanaise	taïwanais	taïwanaises
tchadien	tchadienne	tchadiens	tchadiennes
tchèque	tchèque	tchèques	tchèques
tchécoslovaque	tchécoslovaque	tchécoslovaques	tchécoslovaques
tchétchène	tchétchène	tchétchènes	tchétchènes
technique	technique	techniques	techniques
technocratique	technocratique	technocratiques	technocratiques
technologique	technologique	technologiques	technologiques
technophile	technophile	technophiles	technophiles
technétronique	technétronique	technétroniques	technétroniques
tectonique	tectonique	tectoniques	tectoniques
tel	telle	tels	telles
tellurique	tellurique	telluriques	telluriques
temporaire	temporaire	temporaires	temporaires
temporal	temporale	temporaux	temporales
temporel	temporelle	temporels	temporelles
temporisateur	temporisatrice	temporisateurs	temporisatrices
tempérant	tempérante	tempérants	tempérantes
tempétueux	tempétueuse	tempétueux	tempétueuses
tenable	tenable	tenables	tenables
tenace	tenace	tenaces	tenaces
tenant	tenante	tenants	tenantes
tendancieux	tendancieuse	tendancieux	tendancieuses
tendineux	tendineuse	tendineux	tendineuses
tendre	tendre	tendres	tendres
tentaculaire	tentaculaire	tentaculaires	tentaculaires
tentant	tentante	tentants	tentantes
terminal	terminale	terminaux	terminales
terminologique	terminologique	terminologiques	terminologiques
ternaire	ternaire	ternaires	ternaires
terne	terne	ternes	ternes
terné	ternée	ternés	ternées
terre-neuvien	terre-neuvienne	terre-neuviens	terre-neuviennes
terrestre	terrestre	terrestres	terrestres
terreux	terreuse	terreux	terreuses
terrible	terrible	terribles	terribles
terrien	terrienne	terriens	terriennes
terrifiant	terrifiante	terrifiants	terrifiantes
territorial	territoriale	territorials	territoriales
terroriste	terroriste	terroristes	terroristes
tertiaire	tertiaire	tertiaires	tertiaires
testamentaire	testamentaire	testamentaires	testamentaires
texan	texane	texans	texanes
textile	textile	textiles	textiles
textuel	textuelle	textuels	textuelles
thailandais	thailandaise	thailandais	thailandaises
thalamique	thalamique	thalamiques	thalamiques
thalassémique	thalassémique	thalassémiques	thalassémiques
thatchérien	thatchérienne	thatchériens	thatchériennes
thaï	thaïe	thaïs	thaïes
thaïlandais	thaïlandaise	thaïlandais	thaïlandaises
thermal	thermale	thermaux	thermales
thermique	thermique	thermiques	thermiques
thermogénique	thermogénique	thermogéniques	thermogéniques
thermonucléaire	thermonucléaire	thermonucléaires	thermonucléaires
thermoélectrique	thermoélectrique	thermoélectriques	thermoélectriques
thoracique	thoracique	thoraciques	thoraciques
thyroïdien	thyroïdienne	thyroïdiens	thyroïdiennes
thématique	thématique	thématiques	thématiques
théocratique	théocratique	théocratiques	théocratiques
théologien	théologienne	théologiens	théologiennes
théologique	théologique	théologiques	théologiques
théorique	théorique	théoriques	théoriques
thérapeutique	thérapeutique	thérapeutiques	thérapeutiques
théâtral	théâtrale	théâtraux	théâtrales
tibétain	tibétaine	tibétains	tibétaines
tien	tienne	tiens	tiennes
tiers-mondiste	tiers-mondiste	tiers-mondistes	tiers-mondistes
tigrigna	tigrigna	tigrignas	tigrignas
tigré	tigrée	tigrés	tigrées
timide	timide	timides	timides
timorais	timoraise	timorais	timoraises
tissulaire	tissulaire	tissulaires	tissulaires
titanesque	titanesque	titanesques	titanesques
titanien	titanienne	titaniens	titaniennes
titanique	titanique	titaniques	titaniques
titiste	titiste	titistes	titistes
titrisé	titrisée	titrisés	titrisées
titubant	titubante	titubants	titubantes
titulaire	titulaire	titulaires	titulaires
tiède	tiède	tièdes	tièdes
togolais	togolaise	togolais	togolaises
tolérable	tolérable	tolérables	tolérables
tolérant	tolérante	tolérants	tolérantes
tombant	tombante	tombants	tombantes
tomentelleux	tomentelleuse	tomentelleux	tomentelleuses
tomenteux	tomenteuse	tomenteux	tomenteuses
tonal	tonale	tonals	tonales
tonifiant	tonifiante	tonifiants	tonifiantes
tonitruant	tonitruante	tonitruants	tonitruantes
tonnant	tonnante	tonnants	tonnantes
topique	topique	topiques	topiques
topographique	topographique	topographiques	topographiques
topologique	topologique	topologiques	topologiques
toponymique	toponymique	toponymiques	toponymiques
torpide	torpide	torpides	torpides
torrentiel	torrentielle	torrentiels	torrentielles
torrentueux	torrentueuse	torrentueux	torrentueuses
torride	torride	torrides	torrides
torrijiste	torrijiste	torrijistes	torrijistes
tortueux	tortueuse	tortueux	tortueuses
torturant	torturante	torturants	torturantes
torve	torve	torves	torves
total	totale	totaux	totales
totalisateur	totalisatrice	totalisateurs	totalisatrices
totalitaire	totalitaire	totalitaires	totalitaires
totémique	totémique	totémiques	totémiques
touareg	touareg	touaregs	touaregs
touchant	touchante	touchants	touchantes
touffu	touffue	touffus	touffues
toulonnais	toulonnaise	toulonnais	toulonnaises
toulousain	toulousainne	toulousains	toulousainnes
tourbeux	tourbeuse	tourbeux	tourbeuses
tourbillonnant	tourbillonnante	tourbillonnants	tourbillonnantes
touristique	touristique	touristiques	touristiques
tournant	tournante	tournants	tournantes
tout	toute	tous	toutes
tout-petit	toute-petite	tous-petits	toutes-petites
tout-puissant	toute-puissante	tout-puissants	toutes-puissantes
toxique	toxique	toxiques	toxiques
traditionaliste	traditionaliste	traditionalistes	traditionalistes
traditionnel	traditionnelle	traditionnels	traditionnelles
traduisible	traduisible	traduisibles	traduisibles
tragique	tragique	tragiques	tragiques
trail		trails	
traitable	traitable	traitables	traitables
traitant	traitante	traitants	traitantes
tranchant	tranchante	tranchants	tranchantes
tranquille	tranquille	tranquilles	tranquilles
tranquillisant	tranquillisante	tranquillisants	tranquillisantes
transactionnel	transactionnelle	transactionnels	transactionnelles
transalpin	transalpine	transalpins	transalpines
transatlantique	transatlantique	transatlantiques	transatlantiques
transcendant	transcendante	transcendants	transcendantes
transcendantal	transcendantale	transcendantaux	transcendantales
transcripteur	transcriptrice	transcripteurs	transcriptrices
transdisciplinaire	transdisciplinaire	transdisciplinaires	transdisciplinaires
transfini	transfinie	transfinis	transfinies
transformable	transformable	transformables	transformables
transfrontalier	transfrontalière	transfrontaliers	transfrontalières
transfusionnel	transfusionnelle	transfusionnels	transfusionnelles
transférable	transférable	transférables	transférables
transgénique	transgénique	transgéniques	transgéniques
transhumant	transhumante	transhumants	transhumantes
transitif	transitive	transitifs	transitives
transitionel	transitionelle	transitionels	transitionelles
transitoire	transitoire	transitoires	transitoires
translucide	translucide	translucides	translucides
transmembranaire	transmembranaire	transmembranaires	transmembranaires
transmissible	transmissible	transmissibles	transmissibles
transmuable	transmuable	transmuables	transmuables
transocéanique	transocéanique	transocéaniques	transocéaniques
transparent	transparente	transparents	transparentes
transportable	transportable	transportables	transportables
transposable	transposable	transposables	transposables
transsaharien	transsaharienne	transsahariens	transsahariennes
transvaalien	transvaalienne	transvaaliens	transvaaliennes
transversal	transversale	transversaux	transversales
transverse	transverse	transverses	transverses
trapu	trapue	trapus	trapues
traumatique	traumatique	traumatiques	traumatiques
traumatisant	traumatisante	traumatisants	traumatisantes
travailleur	travailleuse	travailleurs	travailleuses
travailliste	travailliste	travaillistes	travaillistes
traversable	traversable	traversables	traversables
travestissable	travestissable	travestissables	travestissables
traçant	traçante	traçants	traçantes
traînant	traînante	traînants	traînantes
traître	traître	traîtres	traîtres
treizième	treizième	treizièmes	treizièmes
tremblant	tremblante	tremblants	tremblantes
tremblotant	tremblotante	tremblotants	tremblotantes
trentième	trentième	trentièmes	trentièmes
triangulaire	triangulaire	triangulaires	triangulaires
tribal	tribale	tribaux	tribales
triboélectrique	triboélectrique	triboélectriques	triboélectriques
tributaire	tributaire	tributaires	tributaires
tricentenaire	tricentenaire	tricentenaires	tricentenaires
tricolore	tricolore	tricolores	tricolores
tricorne	tricorne	tricornes	tricornes
tridimensionnel	tridimensionnelle	tridimensionnels	tridimensionnelles
triennal	triennale	triennaux	triennales
trifoliolé	trifoliolée	trifoliolés	trifoliolées
trigone	trigone	trigones	trigones
trigonométrique	trigonométrique	trigonométriques	trigonométriques
trijambiste	trijambiste	trijambistes	trijambistes
trilatéral	trilatérale	trilatéraux	trilatérales
trilingue	trilingue	trilingues	trilingues
trilobé	trilobée	trilobés	trilobées
trimestriel	trimestrielle	trimestriels	trimestrielles
trimère	trimère	trimères	trimères
trinervé	trinervée	trinervés	trinervées
triomphal	triomphale	triomphaux	triomphales
triomphaliste	triomphaliste	triomphalistes	triomphalistes
triomphant	triomphante	triomphants	triomphantes
tripartite	tripartite	tripartites	tripartites
triphasé	triphasée	triphasés	triphasées
triple	triple	triples	triples
trisannuel	trisannuelle	trisannuels	trisannuelles
triste	triste	tristes	tristes
tristounet	tristounette	tristounets	tristounettes
trivial	triviale	triviaux	triviales
troisième	troisième	troisièmes	troisièmes
trompeur	trompeuse	trompeurs	trompeuses
tropical	tropicale	tropicaux	tropicales
tropophile	tropophile	tropophiles	tropophiles
trotskyste	trotskyste	trotskystes	trotskystes
troublant	troublante	troublants	troublantes
trouble	trouble	troubles	troubles
troupier	troupière	troupiers	troupières
truculent	truculente	truculents	truculentes
trébuchant	trébuchante	trébuchants	trébuchantes
trépidant	trépidante	trépidants	trépidantes
tsariste	tsariste	tsaristes	tsaristes
tsotsi	tsotsi	tsotsis	tsotsis
tswana	tswana	tswanas	tswanas
tubulaire	tubulaire	tubulaires	tubulaires
tubéreux	tubéreuse	tubéreux	tubéreuses
tumulaire	tumulaire	tumulaires	tumulaires
tumultueux	tumultueuse	tumultueux	tumultueuses
tunisien	tunisienne	tunisiens	tunisiennes
turbulent	turbulente	turbulents	turbulentes
turc	turque	turcs	turques
turcophone	turcophone	turcophones	turcophones
turpide	turpide	turpides	turpides
turquoise	turquoise	turquoises	turquoises
tutoral	tutorale	tutorals	tutorales
tutsi	tutsie	tutsis	tutsies
tutélaire	tutélaire	tutélaires	tutélaires
typique	typique	typiques	typiques
typographique	typographique	typographiques	typographiques
typologique	typologique	typologiques	typologiques
tyrannique	tyrannique	tyranniques	tyranniques
tégumentaire	tégumentaire	tégumentaires	tégumentaires
télescopique	télescopique	télescopiques	télescopiques
téléchargeable	téléchargeable	téléchargeables	téléchargeables
télégraphique	télégraphique	télégraphiques	télégraphiques
télégénique	télégénique	télégéniques	télégéniques
télématique	télématique	télématiques	télématiques
télépathique	télépathique	télépathiques	télépathiques
téléphonique	téléphonique	téléphoniques	téléphoniques
télévisuel	télévisuelle	télévisuels	télévisuelles
télévisé	télévisée	télévisés	télévisées
témoin	témoin	témoins	témoins
téméraire	téméraire	téméraires	téméraires
ténu	ténue	ténus	ténues
tétragonal	tétragonale	tétragonaux	tétragonales
tétragone	tétragone	tétragones	tétragones
tétramère	tétramère	tétramères	tétramères
tétraédrique	tétraédrique	tétraédriques	tétraédriques
tôlé	tôlée	tôlés	tôlées
ubiquitaire	ubiquitaire	ubiquitaires	ubiquitaires
ubuesque	ubuesque	ubuesques	ubuesques
ukrainien	ukrainienne	ukrainiens	ukrainiennes
ultime	ultime	ultimes	ultimes
ultraconservateur	ultraconservatrice	ultraconservateurs	ultraconservatrices
ultracourt	ultracourte	ultracourts	ultracourtes
ultralibéral	ultralibérale	ultralibéraux	ultralibérales
ultraminoritaire	ultraminoritaire	ultraminoritaires	ultraminoritaires
ultramoderne	ultramoderne	ultramodernes	ultramodernes
ultranationaliste	ultranationaliste	ultranationalistes	ultranationalistes
ultraviolet	ultraviolette	ultraviolets	ultraviolettes
ultérieur	ultérieure	ultérieurs	ultérieures
unanime	unanime	unanimes	unanimes
uni	unie	unis	unies
uniate	uniate	uniates	uniates
unicaméral	unicamérale	unicaméraux	unicamérales
unicolore	unicolore	unicolores	unicolores
unidimensionnel	unidimensionnelle	unidimensionnels	unidimensionnelles
unidirectionnel	unidirectionnelle	unidirectionnels	unidirectionnelles
unifoliolé	unifoliolée	unifoliolés	unifoliolées
uniforme	uniforme	uniformes	uniformes
unilatéral	unilatérale	unilatéraux	unilatérales
unilingue	unilingue	unilingues	unilingues
uniloculaire	uniloculaire	uniloculaires	uniloculaires
uninervé	uninervée	uninervés	uninervées
unioniste	unioniste	unionistes	unionistes
uniovulé	uniovulée	uniovulés	uniovulées
unipare	unipare	unipares	unipares
unipolaire	unipolaire	unipolaires	unipolaires
unique	unique	uniques	uniques
unisexe	unisexe	unisexes	unisexes
unitaire	unitaire	unitaires	unitaires
universaliste	universaliste	universalistes	universalistes
universel	universelle	universels	universelles
universitaire	universitaire	universitaires	universitaires
univoque	univoque	univoques	univoques
urbain	urbaine	urbains	urbaines
urbanistique	urbanistique	urbanistiques	urbanistiques
urgent	urgente	urgents	urgentes
urgentiste	urgentiste	urgentistes	urgentistes
urinaire	urinaire	urinaires	urinaires
urique	urique	uriques	uriques
ursodésoxycholique	ursodésoxycholique	ursodésoxycholiques	ursodésoxycholiques
urugayen	urugayenne	urugayens	urugayennes
usant	usante	usants	usantes
usuel	usuelle	usuels	usuelles
usufructuaire	usufructuaire	usufructuaires	usufructuaires
usuraire	usuraire	usuraires	usuraires
usurpatoire	usurpatoire	usurpatoires	usurpatoires
utile	utile	utiles	utiles
utilisable	utilisable	utilisables	utilisables
utilitaire	utilitaire	utilitaires	utilitaires
utopique	utopique	utopiques	utopiques
utopiste	utopiste	utopistes	utopistes
utérin	utérine	utérins	utérines
vacant	vacante	vacants	vacantes
vaccinal	vaccinale	vaccinals	vaccinales
vache	vache	vaches	vaches
vacillant	vacillante	vacillants	vacillantes
vaginal	vaginale	vaginaux	vaginales
vague	vague	vagues	vagues
vaillant	vaillante	vaillants	vaillantes
vain	vaine	vains	vaines
vairon	vairone	vairons	vairones
valable	valable	valables	valables
valdôtain	valdôtaine	valdôtains	valdôtaines
valeureux	valeureuse	valeureux	valeureuses
validable	validable	validables	validables
valide	valide	valides	valides
valorisant	valorisante	valorisants	valorisantes
valvaire	valvaire	valvaires	valvaires
valvulaire	valvulaire	valvulaires	valvulaires
valvé	valvée	valvés	valvées
vanillé	vanillée	vanillés	vanillées
vaniteux	vaniteuse	vaniteux	vaniteuses
vaporeux	vaporeuse	vaporeux	vaporeuses
variable	variable	variables	variables
variqueux	variqueuse	variqueux	variqueuses
variétal	variétale	variétaux	variétales
vasculaire	vasculaire	vasculaires	vasculaires
vaseux	vaseuse	vaseux	vaseuses
vasoconstricteur	vasoconstrictrice	vasoconstricteurs	vasoconstrictrices
vasodilatateur	vasodilatatrice	vasodilatateurs	vasodilatatrices
vaste	vaste	vastes	vastes
vaudouiste	vaudouiste	vaudouistes	vaudouistes
vectoriel	vectorielle	vectoriels	vectorielles
vegétal	vegétale	vegétaux	vegétales
veineux	veineuse	veineux	veineuses
veiné	veinée	veinés	veinées
velouté	veloutée	veloutés	veloutées
velu	velue	velus	velues
vendable	vendable	vendables	vendables
vendéen	vendéenne	vendéens	vendéennes
venimeux	venimeuse	venimeux	venimeuses
venteux	venteuse	venteux	venteuses
ventilatoire	ventilatoire	ventilatoires	ventilatoires
ventral	ventrale	ventraux	ventrales
ventriculaire	ventriculaire	ventriculaires	ventriculaires
ventripotent	ventripotente	ventripotents	ventripotentes
ventru	ventrue	ventrus	ventrues
verbal	verbale	verbaux	verbales
verbeux	verbeuse	verbeux	verbeuses
verdoyant	verdoyante	verdoyants	verdoyantes
verdâtre	verdâtre	verdâtres	verdâtres
vergeté	vergetée	vergetés	vergetées
verglacé	verglacée	verglacés	verglacées
verglaçant	verglaçante	verglaçants	verglaçantes
vermeil	vermeille	vermeils	vermeilles
vermiculé	vermiculée	vermiculés	vermiculées
vernaculaire	vernaculaire	vernaculaires	vernaculaires
versatile	versatile	versatiles	versatiles
verseur	verseuse	verseurs	verseuses
vert	verte	verts	vertes
vertdegrisé	vertdegrisée	vertdegrisés	vertdegrisées
vertical	verticale	verticaux	verticales
vertigineux	vertigineuse	vertigineux	vertigineuses
vertueux	vertueuse	vertueux	vertueuses
vertébral	vertébrale	vertébraux	vertébrales
vestibulaire	vestibulaire	vestibulaires	vestibulaires
vestimentaire	vestimentaire	vestimentaires	vestimentaires
veule	veule	veules	veules
vexant	vexante	vexants	vexantes
vexatoire	vexatoire	vexatoires	vexatoires
viable	viable	viables	viables
viager	viagère	viagers	viagères
vibrant	vibrante	vibrants	vibrantes
vibratile	vibratile	vibratiles	vibratiles
vibratoire	vibratoire	vibratoires	vibratoires
vicieux	vicieuse	vicieux	vicieuses
vicinal	vicinale	vicinaux	vicinales
victime	victime	victimes	victimes
victorien	victorienne	victoriens	victoriennes
victorieux	victorieuse	victorieux	victorieuses
vide	vide	vides	vides
vieillissant	vieillissante	vieillissants	vieillissantes
vieillot	vieillotte	vieillots	vieillottes
vierge	vierge	vierges	vierges
vietnamien	vietnamienne	vietnamiens	vietnamiennes
vieux	vieille	vieux	vieilles
vif	vive	vifs	vives
vigilant	vigilante	vigilants	vigilantes
vigoureux	vigoureuse	vigoureux	vigoureuses
vil	vile	vils	viles
vilain	vilaine	vilains	vilaines
villageois	villageoise	villageois	villageoises
villeux	villeuse	villeux	villeuses
vindicatif	vindicative	vindicatifs	vindicatives
vineux	vineuse	vineux	vineuses
vingtième	vingtième	vingtièmes	vingtièmes
vinicole	vinicole	vinicoles	vinicoles
violacé	violacée	violacés	violacées
violent	violente	violents	violentes
violet	violette	violets	violettes
viral	virale	viraux	virales
virginal	virginale	virginaux	virginales
viril	virile	virils	viriles
virologique	virologique	virologiques	virologiques
virtuel	virtuelle	virtuels	virtuelles
virulent	virulente	virulents	virulentes
virémique	virémique	virémiques	virémiques
viscéral	viscérale	viscéraux	viscérales
visible	visible	visibles	visibles
visqueux	visqueuse	visqueux	visqueuses
visuel	visuelle	visuels	visuelles
visuo-spatial	visuo-spatiale	visuo-spatiaux	visuo-spatiales
vital	vitale	vitaux	vitales
viticole	viticole	viticoles	viticoles
vitreux	vitreuse	vitreux	vitreuses
vivable	vivable	vivables	vivables
vivace	vivace	vivaces	vivaces
vivant	vivante	vivants	vivantes
vivifiant	vivifiante	vivifiants	vivifiantes
vivrier	vivrière	vivriers	vivrières
vocal	vocale	vocaux	vocales
voisin	voisine	voisins	voisines
volage	volage	volages	volages
volatil	volatile	volatils	volatiles
volcanique	volcanique	volcaniques	volcaniques
volontaire	volontaire	volontaires	volontaires
volontariste	volontariste	volontaristes	volontaristes
voltairien	voltairienne	voltairiens	voltairiennes
voltaïque	voltaïque	voltaïques	voltaïques
volubile	volubile	volubiles	volubiles
volumineux	volumineuse	volumineux	volumineuses
volumique	volumique	volumiques	volumiques
volumétrique	volumétrique	volumétriques	volumétriques
volémique	volémique	volémiques	volémiques
vomitif	vomitive	vomitifs	vomitives
vorace	vorace	voraces	voraces
vosgien	vosgienne	vosgiens	vosgiennes
voyant	voyante	voyants	voyantes
vrai	vraie	vrais	vraies
vraisemblable	vraisemblable	vraisemblables	vraisemblables
vulgaire	vulgaire	vulgaires	vulgaires
vulnérable	vulnérable	vulnérables	vulnérables
végétal	végétale	végétaux	végétales
végétatif	végétative	végétatifs	végétatives
véhiculaire	véhiculaire	véhiculaires	véhiculaires
véhément	véhémente	véhéments	véhémentes
vélaire	vélaire	vélaires	vélaires
vélivole	vélivole	vélivoles	vélivoles
véloce	véloce	véloces	véloces
vénal	vénale	vénaux	vénales
véniel	vénielle	véniels	vénielles
vénitien	vénitienne	vénitiens	vénitiennes
vénusien	vénusienne	vénusiens	vénusiennes
vénéneux	vénéneuse	vénéneux	vénéneuses
vénérable	vénérable	vénérables	vénérables
vénézuélien	vénézuélienne	vénézuéliens	vénézuéliennes
véreux	véreuse	véreux	véreuses
véridique	véridique	véridiques	véridiques
vérifiable	vérifiable	vérifiables	vérifiables
vérificatif	vérificative	vérificatifs	vérificatives
véritable	véritable	véritables	véritables
vésiculaire	vésiculaire	vésiculaires	vésiculaires
vétilleux	vétilleuse	vétilleux	vétilleuses
vétuste	vétuste	vétustes	vétustes
vétérinaire	vétérinaire	vétérinaires	vétérinaires
vôtre	vôtre	vôtres	vôtres
wafdiste	wafdiste	wafdistes	wafdistes
wallon	wallonne	wallons	wallonnes
wapemba	wapemba	wapembas	wapembas
washingtonien	washingtonienne	washingtoniens	washingtoniennes
wellingtonien	wellingtonienne	wellingtoniens	wellingtoniennes
wiki		wikis	
wisigoth	wisigothe	wisigoths	wisigothes
wisigothique	wisigothique	wisigothiques	wisigothiques
wolof	wolof	wolofs	wolofs
wundtien	wundtienne	wundtiens	wundtiennes
xhosa	xhosa	xhosas	xhosas
xiphoïde	xiphoïde	xiphoïdes	xiphoïdes
xiphoïdien	xiphoïdienne	xiphoïdiens	xiphoïdiennes
xylographique	xylographique	xylographiques	xylographiques
xénophobe	xénophobe	xénophobes	xénophobes
xérohéliophile	xérohéliophile	xérohéliophiles	xérohéliophiles
xérophytique	xérophytique	xérophytiques	xérophytiques
yakoute	yakoute	yakoutes	yakoutes
yoruba	yoruba	yorubas	yorubas
yougoslave	yougoslave	yougoslaves	yougoslaves
zambésien	zambésienne	zambésiens	zambésiennes
zapatiste	zapatiste	zapatistes	zapatistes
zaïrois	zaïroise	zaïrois	zaïroises
zoochore	zoochore	zoochores	zoochores
zoologique	zoologique	zoologiques	zoologiques
zoulou	zouloue	zoulous	zouloues
zygomorphe	zygomorphe	zygomorphes	zygomorphes
zélé	zélée	zélés	zélées
âcre	âcre	âcres	âcres
âgé	âgée	âgés	âgées
ânonnant	ânonnante	ânonnants	ânonnantes
âpre	âpre	âpres	âpres
ébahi	ébahie	ébahis	ébahies
ébaubi	ébaubie	ébaubis	ébaubies
éberlué	éberluée	éberlués	éberluées
ébionite	ébionite	ébionites	ébionites
éblouissant	éblouissante	éblouissants	éblouissantes
ébouriffant	ébouriffante	ébouriffants	ébouriffantes
ébouriffé	ébouriffée	ébouriffés	ébouriffées
ébrieux	ébrieuse	ébrieux	ébrieuses
ébrié	ébriée	ébriés	ébriées
ébroudeur	ébroudeuse	ébroudeurs	ébroudeuses
ébroïcien	ébroïcienne	ébroïciens	ébroïciennes
éburné	éburnée	éburnés	éburnées
éburnéen	éburnéenne	éburnéens	éburnéennes
écailleux	écailleuse	écailleux	écailleuses
écaillé	écaillée	écaillés	écaillées
écarlate	écarlate	écarlates	écarlates
écartelé	écartelée	écartelés	écartelées
écarté	écartée	écartés	écartées
écervelé	écervelée	écervelés	écervelées
échancré	échancrée	échancrés	échancrées
échangeable	échangeable	échangeables	échangeables
échangiste	échangiste	échangistes	échangistes
échantillonné	échantillonnée	échantillonnés	échantillonnées
échappé	échappée	échappés	échappées
échaudé	échaudée	échaudés	échaudées
échauffant	échauffante	échauffants	échauffantes
échauffé	échauffée	échauffés	échauffées
échevelé	échevelée	échevelés	échevelées
échevinal	échevinale	échevinaux	échevinales
échiqueté	échiquetée	échiquetés	échiquetées
échographique	échographique	échographiques	échographiques
échotier	échotière	échotiers	échotières
échu	échue	échus	échues
échéant	échéante	échéants	échéantes
éclairant	éclairante	éclairants	éclairantes
éclaircissant	éclaircissante	éclaircissants	éclaircissantes
éclairé	éclairée	éclairés	éclairées
éclatant	éclatante	éclatants	éclatantes
éclaté	éclatée	éclatés	éclatées
éclectique	éclectique	éclectiques	éclectiques
éclipsant	éclipsante	éclipsants	éclipsantes
écliptique	écliptique	écliptiques	écliptiques
éclopé	éclopée	éclopés	éclopées
éclusier	éclusière	éclusiers	éclusières
écoeurant	écoeurante	écoeurants	écoeurantes
écolier	écolière	écoliers	écolières
écolo	écolo	écolos	écolos
écologique	écologique	écologiques	écologiques
écologiste	écologiste	écologistes	écologistes
économe	économe	économes	économes
économique	économique	économiques	économiques
économiste	économiste	économistes	économistes
économétrique	économétrique	économétriques	économétriques
écorché	écorchée	écorchés	écorchées
écossais	écossaise	écossais	écossaises
écoté	écotée	écotés	écotées
écoutant	écoutante	écoutants	écoutantes
écrasant	écrasante	écrasants	écrasantes
écrasé	écrasée	écrasés	écrasées
écru	écrue	écrus	écrues
écrémé	écrémée	écrémés	écrémées
éculé	éculée	éculés	éculées
écumant	écumante	écumants	écumantes
écumeux	écumeuse	écumeux	écumeuses
édenté	édentée	édentés	édentées
édifiant	édifiante	édifiants	édifiantes
édificateur	édificatrice	édificateurs	édificatrices
édilitaire	édilitaire	édilitaires	édilitaires
édimbourgeois	édimbourgeoise	édimbourgeois	édimbourgeoises
